strain,date,epi_03,country,epi_00,epi_02,surface_residues_pref,region,epi_01,epi_05,surface_residues_postf,epi_04,clade_membership,epi_all,author,accession
OM857186,1/10/2021,,Australia,,1,1,Oceania,,,1,,A.D.1.2,1,"Eden,J.-S.,Sikazwe,C.,Levy,A.,Deng,Y.-M.,Dhanasekaran,V.,Smith,D.W.,Kok,J.,Barr,I.G.",OM857186
10203021,1/1/2020,,Canada,,1,1,North America,,,1,,A.D.1,1,"Langedijk,A.C.,Lebbink,R.J.,Bont,L.J.,Evers,A.",PP376262
RSV-A/human/USA/WA-S23277/2019,12/20/2019,,USA,,1,1,North America,,,1,,A.D.1,1,"Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,McDermot,E.,Stone,J.,Kolar,T.,Han,P.D.,Sibley,T.R.,Truong,M.,Reinhart,D.,Wolf,C.R.,Boeckh,M.,Englund,J.A.,Lutz,B.R.,Waghmare,A.,Viboud,C.,Starita,L.M.,Shendure,J.,Bedford,T.,Chu,H.Y.",OR287891
PP352315,12/31/2019,,USA,,1,1,North America,,,1,,A.D.1,1,"Rios Guzman,E.,Simons,L.M.,Dean,T.J.,Agnes,F.,Pawlowski,A.,Alisoltanidehkordi,A.,Nam,H.H.,Ison,M.G.,Ozer,E.A.,Lorenzo-Redondo,R.,Hultquist,J.F.",PP352315
Kilifi/RSVA/HF20172_2022-02-22,2/22/2022,,Kenya,,1,1,Africa,,,1,,A.D.1,1,"Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.",OR162227
Kilifi/RSVA/HF20211_2022-05-22,5/22/2022,,Kenya,,1,1,Africa,,,1,,A.D.1,1,"Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.",OR162266
Kilifi/RSVA/HF20203_2022-04-10,4/10/2022,,Kenya,,1,1,Africa,,,1,,A.D.1,1,"Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.",OR162258
Kilifi/RSVA/HF20200_2022-03-25,3/25/2022,,Kenya,,1,1,Africa,,,1,,A.D.1,1,"Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.",OR162255
Kilifi/RSVA/HF20206_2022-04-19,4/19/2022,,Kenya,,1,1,Africa,,,1,,A.D.1,1,"Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.",OR162261
Kilifi/RSVA/HF20201_2022-03-28,3/28/2022,,Kenya,,1,1,Africa,,,1,,A.D.1,1,"Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.",OR162256
Kilifi/RSVA/HF20194_2022-03-11,3/11/2022,,Kenya,,1,1,Africa,,,1,,A.D.1,1,"Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.",OR162249
Kilifi/RSVA/HF20195_2022-03-12,3/12/2022,,Kenya,,1,1,Africa,,,1,,A.D.1,1,"Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.",OR162250
Kilifi/RSVA/HF20202_2022-03-30,3/30/2022,,Kenya,,1,1,Africa,,,1,,A.D.1,1,"Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.",OR162257
Kilifi/RSVA/HF20216_2022-06-22,6/22/2022,,Kenya,,1,1,Africa,,,1,,A.D.1,1,"Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.",OR162271
Kilifi/RSVA/HF20027_25/01/2022,1/25/2022,,Kenya,,1,1,Africa,,,1,,A.D.1,1,"Lambisia,A.W.,Makori,T.O.,Mutunga,M.,Lewa,C.,Githinji,G.,Agoti,C.N.,Nokes,J.D.",OP744456
Kilifi/RSVA/HF20205_2022-04-13,4/13/2022,,Kenya,,1,1,Africa,,,1,,A.D.1,1,"Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.",OR162260
Kilifi/RSVA/HF20213_2022-05-26,5/26/2022,,Kenya,,1,1,Africa,,,1,,A.D.1,1,"Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.",OR162268
Kilifi/RSVA/HF20173_2022-02-22,2/22/2022,,Kenya,,1,1,Africa,,,1,,A.D.1,1,"Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.",OR162228
Kilifi/RSVA/HF20180_2022-03-02,3/2/2022,,Kenya,,1,1,Africa,,,1,,A.D.1,1,"Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.",OR162235
018-0005,12/11/2023,,France,,1,1,Europe,,,1,,A.D.1,1,"Fourati,S.,Rameix Welti,M.-A.",PQ762803
hRSV/A/Spain/CT-HUVC-626851/2025,3/11/2025,,Spain,,1,1,Europe,,,1,,A.D.1,1,"Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ280323
OZ262241,1/18/2025,,Ireland,,1,1,Europe,,,1,,A.D.1,1,"Carr,M.,Bennett,C.,Banka,W.,Fahey,L.,Rice,A.,Dean,J.,Hare,D.,De Gascun,C.F.",OZ262241
OZ262335,12/30/2024,,Ireland,,1,1,Europe,,,1,,A.D.1,1,"Carr,M.,Bennett,C.,Banka,W.,Fahey,L.,Rice,A.,Dean,J.,Hare,D.,De Gascun,C.F.",OZ262335
OZ262270,2/16/2025,,Ireland,,1,1,Europe,,,1,,A.D.1,1,"Carr,M.,Bennett,C.,Banka,W.,Fahey,L.,Rice,A.,Dean,J.,Hare,D.,De Gascun,C.F.",OZ262270
014-0002,1/6/2024,,France,,1,1,Europe,,,1,,A.D.1,1,"Fourati,S.,Rameix Welti,M.-A.",PQ763074
OZ262324,12/17/2024,,Ireland,,1,1,Europe,,,1,,A.D.1,1,"Carr,M.,Bennett,C.,Banka,W.,Fahey,L.,Rice,A.,Dean,J.,Hare,D.,De Gascun,C.F.",OZ262324
GKISBBBB37986,6/4/2024,,USA,,1,1,North America,,,1,,A.D.1,1,"Rothstein,A.P.,Qiu,X.,Collins,S.,Muir,G.,Simas,A.,Sum,A.,Lu,B.,Cosca,B.,Girinathan,B.,Leeson,P.,Phillipson,C.W.,Plocik,A.,Simen,B.",PQ117646
OZ262161,12/27/2024,,Ireland,,1,1,Europe,,,1,,A.D.1,1,"Carr,M.,Bennett,C.,Banka,W.,Fahey,L.,Rice,A.,Dean,J.,Hare,D.,De Gascun,C.F.",OZ262161
OZ262267,1/3/2025,,Ireland,,1,1,Europe,,,1,,A.D.1,1,"Carr,M.,Bennett,C.,Banka,W.,Fahey,L.,Rice,A.,Dean,J.,Hare,D.,De Gascun,C.F.",OZ262267
RSVLO1201,4/13/2023,,United Kingdom,,1,1,Europe,,,1,,A.D.1,1,"Maloney,D.M.,Fernandes,G.,Jasim,S.,Dewar,R.,Templeton,K.E.",PQ349026
007-0079,1/12/2024,,France,,1,1,Europe,,,1,,A.D.1,1,"Fourati,S.,Rameix Welti,M.-A.",PQ762659
hRSV/A/Spain/CT-HUVH-245666/2024,1/24/2024,,Spain,,1,1,Europe,,,1,,A.D.1,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ280384
032-0019,1/2/2024,,France,,1,1,Europe,,,1,,A.D.1,1,"Fourati,S.,Rameix Welti,M.-A.",PQ763133
A19160798,11/24/2023,,Ireland,,1,2,Europe,,,2,,A.D.1,1,"Carr,M.,Dean,J.,Hare,D.,OByrne,E.,De Gascun,C.F.,Rice,A.,Gonzalez,G.",PP970004
007-0055,12/24/2023,,France,,1,1,Europe,,,1,,A.D.1,1,"Fourati,S.,Rameix Welti,M.-A.",PQ762656
011-0051,1/3/2024,,France,,1,1,Europe,,,1,,A.D.1,1,"Fourati,S.,Rameix Welti,M.-A.",PQ762764
hRSV/A/Spain/CT-HUJO850469/2025,2/11/2025,,Spain,,1,1,Europe,,,1,,A.D.1,1,"Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ280157
A19160755,10/2/2023,,Ireland,,1,1,Europe,,,1,,A.D.1,1,"Carr,M.,Dean,J.,Hare,D.,OByrne,E.,De Gascun,C.F.,Rice,A.,Gonzalez,G.",PP970021
hRSV/A/Spain/CT-HUAV-306013/2024,1/21/2024,,Spain,,1,1,Europe,,,1,,A.D.1,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ280489
OZ262159,1/21/2025,,Ireland,,1,1,Europe,,,1,,A.D.1,1,"Carr,M.,Bennett,C.,Banka,W.,Fahey,L.,Rice,A.,Dean,J.,Hare,D.,De Gascun,C.F.",OZ262159
hRSV/A/Spain/CT-HUVH-519912/2024,11/26/2024,,Spain,,1,2,Europe,,,2,,A.D.1,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ278992
OZ262160,12/16/2024,,Ireland,,1,1,Europe,,,1,,A.D.1,1,"Carr,M.,Bennett,C.,Banka,W.,Fahey,L.,Rice,A.,Dean,J.,Hare,D.,De Gascun,C.F.",OZ262160
OZ262235,1/21/2025,,Ireland,,1,1,Europe,,,1,,A.D.1,1,"Carr,M.,Bennett,C.,Banka,W.,Fahey,L.,Rice,A.,Dean,J.,Hare,D.,De Gascun,C.F.",OZ262235
hRSV/A/Spain/CT-HUGTiP318772/2025,2/14/2025,,Spain,,1,1,Europe,,,1,,A.D.1,1,"Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ280183
OZ262232,12/18/2024,,Ireland,,1,1,Europe,,,1,,A.D.1,1,"Carr,M.,Bennett,C.,Banka,W.,Fahey,L.,Rice,A.,Dean,J.,Hare,D.,De Gascun,C.F.",OZ262232
OZ262186,1/24/2025,,Ireland,,1,1,Europe,,,1,,A.D.1,1,"Carr,M.,Bennett,C.,Banka,W.,Fahey,L.,Rice,A.,Dean,J.,Hare,D.,De Gascun,C.F.",OZ262186
OZ262170,11/15/2024,,Ireland,,1,1,Europe,,,1,,A.D.1,1,"Carr,M.,Bennett,C.,Banka,W.,Fahey,L.,Rice,A.,Dean,J.,Hare,D.,De Gascun,C.F.",OZ262170
OZ262247,12/17/2024,,Ireland,,1,1,Europe,,,1,,A.D.1,1,"Carr,M.,Bennett,C.,Banka,W.,Fahey,L.,Rice,A.,Dean,J.,Hare,D.,De Gascun,C.F.",OZ262247
OZ262230,12/29/2024,,Ireland,,1,1,Europe,,,1,,A.D.1,1,"Carr,M.,Bennett,C.,Banka,W.,Fahey,L.,Rice,A.,Dean,J.,Hare,D.,De Gascun,C.F.",OZ262230
OZ262175,12/3/2024,,Ireland,,1,1,Europe,,,1,,A.D.1,1,"Carr,M.,Bennett,C.,Banka,W.,Fahey,L.,Rice,A.,Dean,J.,Hare,D.,De Gascun,C.F.",OZ262175
OZ262209,12/15/2024,,Ireland,,1,1,Europe,,,1,,A.D.1,1,"Carr,M.,Bennett,C.,Banka,W.,Fahey,L.,Rice,A.,Dean,J.,Hare,D.,De Gascun,C.F.",OZ262209
OZ262281,4/16/2025,,Ireland,,1,1,Europe,,,1,,A.D.1,1,"Carr,M.,Bennett,C.,Banka,W.,Fahey,L.,Rice,A.,Dean,J.,Hare,D.,De Gascun,C.F.",OZ262281
OZ262291,4/16/2025,,Ireland,,1,1,Europe,,,1,,A.D.1,1,"Carr,M.,Bennett,C.,Banka,W.,Fahey,L.,Rice,A.,Dean,J.,Hare,D.,De Gascun,C.F.",OZ262291
OZ262165,4/28/2025,,Ireland,,1,1,Europe,,,1,,A.D.1,1,"Carr,M.,Bennett,C.,Banka,W.,Fahey,L.,Rice,A.,Dean,J.,Hare,D.,De Gascun,C.F.",OZ262165
OZ262255,2/12/2025,,Ireland,,1,1,Europe,,,1,,A.D.1,1,"Carr,M.,Bennett,C.,Banka,W.,Fahey,L.,Rice,A.,Dean,J.,Hare,D.,De Gascun,C.F.",OZ262255
OZ262185,2/6/2025,,Ireland,,1,1,Europe,,,1,,A.D.1,1,"Carr,M.,Bennett,C.,Banka,W.,Fahey,L.,Rice,A.,Dean,J.,Hare,D.,De Gascun,C.F.",OZ262185
OZ262263,2/8/2025,,Ireland,,1,1,Europe,,,1,,A.D.1,1,"Carr,M.,Bennett,C.,Banka,W.,Fahey,L.,Rice,A.,Dean,J.,Hare,D.,De Gascun,C.F.",OZ262263
hRSV/A/Spain/CT-HUGTiP315486/2024,12/31/2024,,Spain,,1,1,Europe,,,1,,A.D.1,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ280172
hRSV/A/Spain/CT-HUJT314611/2024,12/17/2024,,Spain,,1,1,Europe,,,1,,A.D.1,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ280249
hRSV/A/Spain/CT-HUGTiP-315030/2024,12/20/2024,,Spain,,1,1,Europe,,,1,,A.D.1,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ280190
hRSV/A/Spain/CT-HUGTiP315830/2024,1/8/2025,,Spain,,1,1,Europe,,,1,,A.D.1,1,"Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ280131
hRSV/A/Spain/CT-HUVH-485305/2024,12/10/2024,,Spain,,1,1,Europe,,,1,,A.D.1,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279737
hRSV/A/Spain/CT-HUB-360553/2024,12/24/2024,,Spain,,1,1,Europe,,,1,,A.D.1,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ280091
hRSV/A/Spain/CT-HUVH-499498/2024,12/29/2024,,Spain,,1,1,Europe,,,1,,A.D.1,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279707
hRSV/A/Spain/CT-HUVH-497249/2024,12/26/2024,,Spain,,1,1,Europe,,,1,,A.D.1,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279733
hRSV/A/Spain/CT-HUVH-475458/2024,11/26/2024,,Spain,,1,1,Europe,,,1,,A.D.1,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279399
hRSV/A/Spain/CT-HUVH517520/2025,1/21/2025,,Spain,,1,1,Europe,,,1,,A.D.1,1,"Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ278972
hRSV/A/Spain/CT-HUVH-478185/2024,11/29/2024,,Spain,,1,1,Europe,,,1,,A.D.1,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279429
hRSV/A/Spain/CT-HUJT-313097/2024,11/26/2024,,Spain,,1,1,Europe,,,1,,A.D.1,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ280273
10203035,2/10/2020,,Canada,,1,1,North America,,,1,,A.D.1,1,"Langedijk,A.C.,Lebbink,R.J.,Bont,L.J.,Evers,A.",PP376569
RSV-A/human/USA/WA-S25211/2020,3/3/2020,,USA,,1,1,North America,,,1,,A.D.1,1,"Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,Opsahl,J.,Rodriguez-Salas,L.,Mcdermot,E.,Stone,J.,Kolar,T.,Han,P.D.,Sibley,T.R.,Truong,M.,Reinhart,D.,Grindstaff,S.,Wolf,C.R.,Boeckh,M.,Englund,J.A.,Lutz,B.R.,Waghmare,A.,Viboud,C.,Starita,L.M.,Shendure,J.,Bedford,T.,Chu,H.Y.",PP748730
RSV-A/human/USA/WA-S25215/2020,3/2/2020,,USA,,1,1,North America,,,1,,A.D.1,1,"Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,Opsahl,J.,Rodriguez-Salas,L.,Mcdermot,E.,Stone,J.,Kolar,T.,Han,P.D.,Sibley,T.R.,Truong,M.,Reinhart,D.,Grindstaff,S.,Wolf,C.R.,Boeckh,M.,Englund,J.A.,Lutz,B.R.,Waghmare,A.,Viboud,C.,Starita,L.M.,Shendure,J.,Bedford,T.,Chu,H.Y.",PP748734
RSV-A/human/USA/WA-S24926/2019,12/15/2019,,USA,,1,1,North America,,,1,,A.D.1,1,"Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,Opsahl,J.,Rodriguez-Salas,L.,McDermot,E.,Stone,J.,Kolar,T.,Han,P.D.,Sibley,T.R.,Truong,M.,Reinhart,D.,Grindstaff,S.,Wolf,C.R.,Boekch,M.,Englund,J.A.,Lutz,B.R.,Waghmare,A.,Viboud,C.,Starita,L.M.,Shendure,J.,Bedford,T.,Chu,H.Y.",PP495865
RSVLO342,1/29/2020,,United Kingdom,,1,1,Europe,,,1,,A.D.1,1,"Maloney,D.M.,Fernandes,G.,Jasim,S.,Dewar,R.,Templeton,K.E.",PQ348986
RSV-A/human/USA/WA-S25186/2019,12/5/2019,,USA,,1,1,North America,,,1,,A.D.1,1,"Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,Opsahl,J.,Rodriguez-Salas,L.,Mcdermot,E.,Stone,J.,Kolar,T.,Han,P.D.,Sibley,T.R.,Truong,M.,Reinhart,D.,Grindstaff,S.,Wolf,C.R.,Boeckh,M.,Englund,J.A.,Lutz,B.R.,Waghmare,A.,Viboud,C.,Starita,L.M.,Shendure,J.,Bedford,T.,Chu,H.Y.",PP748705
RSV-A/human/USA/WA-S24998/2020,1/21/2020,,USA,,1,1,North America,,,1,,A.D.1,1,"Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,Opsahl,J.,Rodriguez-Salas,L.,McDermot,E.,Stone,J.,Kolar,T.,Han,P.D.,Sibley,T.R.,Truong,M.,Reinhart,D.,Grindstaff,S.,Wolf,C.R.,Boekch,M.,Englund,J.A.,Lutz,B.R.,Waghmare,A.,Viboud,C.,Starita,L.M.,Shendure,J.,Bedford,T.,Chu,H.Y.",PP495937
RSV-A/human/USA/WA-S23306/2020,1/4/2020,,USA,,1,1,North America,,,1,,A.D.1,1,"Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,McDermot,E.,Stone,J.,Kolar,T.,Han,P.D.,Sibley,T.R.,Truong,M.,Reinhart,D.,Wolf,C.R.,Boeckh,M.,Englund,J.A.,Lutz,B.R.,Waghmare,A.,Viboud,C.,Starita,L.M.,Shendure,J.,Bedford,T.,Chu,H.Y.",OR287920
RSV-A/human/USA/WA-S25199/2020,2/4/2020,,USA,,1,1,North America,,,1,,A.D.1,1,"Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,Opsahl,J.,Rodriguez-Salas,L.,Mcdermot,E.,Stone,J.,Kolar,T.,Han,P.D.,Sibley,T.R.,Truong,M.,Reinhart,D.,Grindstaff,S.,Wolf,C.R.,Boeckh,M.,Englund,J.A.,Lutz,B.R.,Waghmare,A.,Viboud,C.,Starita,L.M.,Shendure,J.,Bedford,T.,Chu,H.Y.",PP748718
RSV-A/human/USA/WA-S25216/2020,3/2/2020,,USA,,1,2,North America,,,2,,A.D.1,1,"Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,Opsahl,J.,Rodriguez-Salas,L.,Mcdermot,E.,Stone,J.,Kolar,T.,Han,P.D.,Sibley,T.R.,Truong,M.,Reinhart,D.,Grindstaff,S.,Wolf,C.R.,Boeckh,M.,Englund,J.A.,Lutz,B.R.,Waghmare,A.,Viboud,C.,Starita,L.M.,Shendure,J.,Bedford,T.,Chu,H.Y.",PP748735
RSV-A/human/USA/WA-S24971/2020,1/3/2020,,USA,,1,1,North America,,,1,,A.D.1,1,"Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,Opsahl,J.,Rodriguez-Salas,L.,McDermot,E.,Stone,J.,Kolar,T.,Han,P.D.,Sibley,T.R.,Truong,M.,Reinhart,D.,Grindstaff,S.,Wolf,C.R.,Boekch,M.,Englund,J.A.,Lutz,B.R.,Waghmare,A.,Viboud,C.,Starita,L.M.,Shendure,J.,Bedford,T.,Chu,H.Y.",PP495910
RSV-A/human/USA/WA-S24938/2019,12/21/2019,,USA,,1,1,North America,,,1,,A.D.1,1,"Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,Opsahl,J.,Rodriguez-Salas,L.,McDermot,E.,Stone,J.,Kolar,T.,Han,P.D.,Sibley,T.R.,Truong,M.,Reinhart,D.,Grindstaff,S.,Wolf,C.R.,Boekch,M.,Englund,J.A.,Lutz,B.R.,Waghmare,A.,Viboud,C.,Starita,L.M.,Shendure,J.,Bedford,T.,Chu,H.Y.",PP495877
RSV-A/human/USA/WA-S23369/2020,3/4/2020,,USA,,1,1,North America,,,1,,A.D.1,1,"Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,McDermot,E.,Stone,J.,Kolar,T.,Han,P.D.,Sibley,T.R.,Truong,M.,Reinhart,D.,Wolf,C.R.,Boeckh,M.,Englund,J.A.,Lutz,B.R.,Waghmare,A.,Viboud,C.,Starita,L.M.,Shendure,J.,Bedford,T.,Chu,H.Y.",OR287983
RSV-A/human/USA/WA-S25006/2020,1/27/2020,,USA,,1,1,North America,,,1,,A.D.1,1,"Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,Opsahl,J.,Rodriguez-Salas,L.,McDermot,E.,Stone,J.,Kolar,T.,Han,P.D.,Sibley,T.R.,Truong,M.,Reinhart,D.,Grindstaff,S.,Wolf,C.R.,Boekch,M.,Englund,J.A.,Lutz,B.R.,Waghmare,A.,Viboud,C.,Starita,L.M.,Shendure,J.,Bedford,T.,Chu,H.Y.",PP495945
RSV-A/human/USA/WA-S24997/2020,1/19/2020,,USA,,1,1,North America,,,1,,A.D.1,1,"Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,Opsahl,J.,Rodriguez-Salas,L.,McDermot,E.,Stone,J.,Kolar,T.,Han,P.D.,Sibley,T.R.,Truong,M.,Reinhart,D.,Grindstaff,S.,Wolf,C.R.,Boekch,M.,Englund,J.A.,Lutz,B.R.,Waghmare,A.,Viboud,C.,Starita,L.M.,Shendure,J.,Bedford,T.,Chu,H.Y.",PP495936
RSV-A/human/USA/WA-S25188/2019,12/10/2019,,USA,,1,1,North America,,,1,,A.D.1,1,"Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,Opsahl,J.,Rodriguez-Salas,L.,Mcdermot,E.,Stone,J.,Kolar,T.,Han,P.D.,Sibley,T.R.,Truong,M.,Reinhart,D.,Grindstaff,S.,Wolf,C.R.,Boeckh,M.,Englund,J.A.,Lutz,B.R.,Waghmare,A.,Viboud,C.,Starita,L.M.,Shendure,J.,Bedford,T.,Chu,H.Y.",PP748707
RSV-A/human/USA/WA-S25192/2019,12/27/2019,,USA,,1,2,North America,,,2,,A.D.1,1,"Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,Opsahl,J.,Rodriguez-Salas,L.,Mcdermot,E.,Stone,J.,Kolar,T.,Han,P.D.,Sibley,T.R.,Truong,M.,Reinhart,D.,Grindstaff,S.,Wolf,C.R.,Boeckh,M.,Englund,J.A.,Lutz,B.R.,Waghmare,A.,Viboud,C.,Starita,L.M.,Shendure,J.,Bedford,T.,Chu,H.Y.",PP748711
RSV-A/human/USA/WA-S23240/2019,11/18/2019,,USA,,1,2,North America,,,2,,A.D.1,1,"Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,McDermot,E.,Stone,J.,Kolar,T.,Han,P.D.,Sibley,T.R.,Truong,M.,Reinhart,D.,Wolf,C.R.,Boeckh,M.,Englund,J.A.,Lutz,B.R.,Waghmare,A.,Viboud,C.,Starita,L.M.,Shendure,J.,Bedford,T.,Chu,H.Y.",OR287854
RSV-A/human/USA/WA-S23293/2019,12/27/2019,,USA,,1,2,North America,,,2,,A.D.1,1,"Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,McDermot,E.,Stone,J.,Kolar,T.,Han,P.D.,Sibley,T.R.,Truong,M.,Reinhart,D.,Wolf,C.R.,Boeckh,M.,Englund,J.A.,Lutz,B.R.,Waghmare,A.,Viboud,C.,Starita,L.M.,Shendure,J.,Bedford,T.,Chu,H.Y.",OR287907
RSV-A/human/USA/WA-S23319/2020,1/6/2020,,USA,,1,2,North America,,,2,,A.D.1,1,"Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,McDermot,E.,Stone,J.,Kolar,T.,Han,P.D.,Sibley,T.R.,Truong,M.,Reinhart,D.,Wolf,C.R.,Boeckh,M.,Englund,J.A.,Lutz,B.R.,Waghmare,A.,Viboud,C.,Starita,L.M.,Shendure,J.,Bedford,T.,Chu,H.Y.",OR287933
RSV-A/human/USA/WA-S24983/2020,1/13/2020,,USA,,1,2,North America,,,2,,A.D.1,1,"Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,Opsahl,J.,Rodriguez-Salas,L.,McDermot,E.,Stone,J.,Kolar,T.,Han,P.D.,Sibley,T.R.,Truong,M.,Reinhart,D.,Grindstaff,S.,Wolf,C.R.,Boekch,M.,Englund,J.A.,Lutz,B.R.,Waghmare,A.,Viboud,C.,Starita,L.M.,Shendure,J.,Bedford,T.,Chu,H.Y.",PP495922
